"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lncRNA:CR46225",13.5172666349459,-0.172685548036594,0.88822092353177,-0.194417338594048,0.845849114698437,0.939040259373897
"asRNA:CR46128",61.0268175723444,-0.063054495951075,0.400928476965459,-0.157271183200358,0.875031130087371,0.950766042004078
"asRNA:CR45907",7.08743438318701,1.18667053618803,0.845026434328836,1.40429989877245,0.160229564423532,0.403079576818566
"asRNA:CR45908",31.6817040288773,0.851625703536342,0.435850051040541,1.95394196123916,0.0507080813812346,0.190448657716546
"lncRNA:CR45915",1.11677350118084,3.79174849464749,2.75621732557509,1.37570737236997,0.168912248550198,NA
"asRNA:CR46135",7.76200475434876,-0.0334092603299381,0.785481680004054,-0.0425334685460337,0.966073431840835,0.985817528567326
"asRNA:CR46136",21.4346524764464,0.379096539264485,0.527411565511242,0.718786928566898,0.472272212781254,0.726185441036849
"lncRNA:CR45793",16.797594196168,0.501850278547934,0.585338975093105,0.857366927374193,0.391242131145904,0.661089371627648
"asRNA:CR46137",12.1429107396675,-0.461227944916299,0.802269083873273,-0.574904298554716,0.565356022611561,0.788821357073587
"asRNA:CR45999",8.22295733575631,0.930020693480003,0.805439770340792,1.15467441232322,0.248223781627314,0.521485324177251
"asRNA:CR46139",4.8748691164201,-0.0304079665995819,1.0214572416668,-0.0297692016456436,0.976251121401922,0.989620108142927
"asRNA:CR46255",5.10904105684887,-1.62144212905962,1.29972361799859,-1.24752840265874,0.212203812544336,0.473878460712056
"lncRNA:CR46123",246.823714260287,0.490117651411594,0.198886258007735,2.46431129189696,0.0137276829096099,0.0754408494524283
"lncRNA:CR46250",1.30054734572325,3.97949206074248,2.59836242605557,1.53153848779422,0.125636361842049,NA
"asRNA:CR45969",2.23686196506703,-0.898347593992683,1.39530303931512,-0.643836907596528,0.519681197982244,NA
"lncRNA:CR45966",0.964149477267607,-0.0845884224533957,2.32968346226004,-0.0363089766587157,0.97103599232218,NA
"lncRNA:CR45965",1.66021259710782,1.58367056488674,2.09037738641368,0.757600314268487,0.448690291988766,NA
"lncRNA:CR45957",1.85964458181312,-1.0407425355965,2.18623152552986,-0.476044061867722,0.63404298741587,NA
"lncRNA:CR45964",5.19434241643042,0.846456072303033,0.939093983129517,0.901353951265059,0.367400156818679,0.642654685096624
"lncRNA:CR45920",31.0023354211257,-1.03669929287953,0.47807350808342,-2.16849349598061,0.0301211589471701,0.133522720897575
"lncRNA:CR45962",103.73053253048,0.165292317141502,0.238181892859223,0.693975159728862,0.487697787010454,0.737551611670219
"lncRNA:CR45963",0.163515747589216,-0.508819210872088,4.0804728567969,-0.124696139082151,0.900764114110413,NA
"asRNA:CR45960",0.284688504001239,-1.36934254483965,4.04126315118435,-0.338840232276967,0.734730091246637,NA
"lncRNA:CR45954",8.21686099623925,1.72829916040049,0.989934990969239,1.7458713715214,0.0808333055244161,0.259059913226875
"lncRNA:CR45953",2.61020780497475,0.311321984151853,1.45747961226659,0.21360297703767,0.830856677639068,NA
"lncRNA:CR45803",9.02549092511706,0.27379208299695,0.764712745278772,0.358032587644581,0.720318926455078,0.878191376159715
"asRNA:CR45951",0.988293948381181,-3.16545983503737,2.41737841872344,-1.30945978938166,0.190378650013234,NA
"lncRNA:CR45973",14.4385758290486,0.157906652830965,0.689270511732316,0.229092424734818,0.818797081098468,0.926575602039259
"lncRNA:CR45942",1.92567984286292,-3.02573257342498,2.27896669800294,-1.32767739698716,0.18428470369967,NA
"lncRNA:CR45916",2.37739774469042,0.936898207102995,1.68245755890412,0.556862906968811,0.577621099575552,NA
"asRNA:CR46048",4.87251933572627,-0.0734156998672548,1.06479777806633,-0.068948021285861,0.945030993979482,0.97773326172789
"lncRNA:CR45939",0.901548389137219,-0.706208694858126,2.60597724170656,-0.270995726116033,0.78639431937887,NA
"lncRNA:CR45938",5.68216798878656,0.479404821732249,1.12014802189223,0.427983456081461,0.668663165257673,0.852381417815847
"lncRNA:CR45922",0.152795017503418,1.4147341407704,4.0804728567969,0.346708381704796,0.728810412685207,NA
"lncRNA:CR43174",14.9341737485233,0.304202919024148,0.558556151086217,0.544623702438095,0.58601234952942,0.802369297825363
